time,angle
0.0,0.0
0.005000250012500625,0.0011232528854798187
0.01000050002500125,0.0022459692704925515
0.015000750037501875,0.0033681500449488093
0.0200010000500025,0.004489796096667128
0.025001250062503123,0.005610908313894603
0.03000150007500375,0.006731487577146543
0.03500175008750438,0.007851534763363454
0.040002000100005,0.008971050746671856
0.04500225011250562,0.010090036398434098
0.05000250012500625,0.01120849258729737
0.05500275013750688,0.012326420179241765
0.0600030001500075,0.0134438200376276
0.06500325016250813,0.014560693023241846
0.07000350017500875,0.015677039994343632
0.07500375018750938,0.016792861806709167
0.08000400020001,0.017908159313675537
0.08500425021251062,0.01902293336618396
0.09000450022501125,0.020137184812822045
0.09500475023751187,0.021250914499865353
0.1000050002500125,0.022364123271318124
0.10500525026251313,0.023476811968953258
0.11000550027501375,0.024588981432351477
0.11500575028751438,0.02570063249893975
0.120006000300015,0.026811766004028886
0.12500625031251564,0.0279223827808505
0.13000650032501626,0.029032483660593036
0.13500675033751688,0.030142069472437347
0.1400070003500175,0.03125114104359112
0.14500725036251813,0.032359699199322925
0.15000750037501875,0.033467744762995494
0.15500775038751938,0.03457527855609795
0.16000800040002,0.03568230139827791
0.16500825041252062,0.03678881410737222
0.17000850042502125,0.03789481749943757
0.17500875043752187,0.039000312396075765
0.1800090004500225,0.040105300137234914
0.18500925046252312,0.04120978182466925
0.19000950047502374,0.04231375821980606
0.19500975048752436,0.04341723008320714
0.200010000500025,0.04452019817458925
0.20501025051252564,0.04562266325284367
0.21001050052502626,0.046724626076055216
0.21501075053752688,0.04782608740152079
0.2200110005500275,0.04892704798576702
0.22501125056252813,0.05002750858456735
0.23001150057502875,0.05112746995295883
0.23501175058752938,0.05222693284525761
0.24001200060003,0.053325898015074716
0.24501225061253062,0.054424366215330255
0.2500125006250313,0.05552233819826794
0.25501275063753187,0.05661981471546837
0.2600130006500325,0.05771679651786209
0.2650132506625331,0.058813284355741915
0.27001350067503377,0.059909278978774565
0.27501375068753436,0.061004781136012085
0.280014000700035,0.062099791575902355
0.2850142507125356,0.06319431104629941
0.29001450072503626,0.0642883402944727
0.29501475073753686,0.06538188006711626
0.3000150007500375,0.06647493111035725
0.3050152507625381,0.06756749416976368
0.31001550077503875,0.068659569990352
0.31501575078753935,0.06975115931659392
0.32001600080004,0.07084226289242282
0.32501625081254065,0.07193288146123958
0.33001650082504125,0.07302301576591792
0.3350167508375419,0.0741126665488094
0.3400170008500425,0.07520183455174739
0.34501725086254315,0.07629052051605162
0.35001750087504374,0.07737872518253082
0.3550177508875444,0.07846644929148616
0.360018000900045,0.0795536935827136
0.36501825091254564,0.08064045879550556
0.37001850092504623,0.08172674566865287
0.3750187509375469,0.08281255494044536
0.3800190009500475,0.08389788734867294
0.38501925096254813,0.08498274363062543
0.3900195009750487,0.08606712452309236
0.3950197509875494,0.08715103076236216
0.40002000100005,0.08823446308422121
0.4050202510125506,0.08931742222395211
0.4100205010250513,0.09039990891633161
0.41502075103755187,0.09148192389562834
0.4200210010500525,0.09256346789559987
0.4250212510625531,0.09364454164948961
0.43002150107505377,0.0947251458900229
0.43502175108755436,0.09580528134940326
0.440022001100055,0.09688494875930784
0.4450222511125556,0.0979641488508825
0.45002250112505626,0.09904288235473682
0.45502275113755686,0.1001211500009383
0.4600230011500575,0.10119895251900653
0.4650232511625581,0.1022762906379069
0.47002350117505876,0.10335316508604388
0.47502375118755935,0.10442957659125404
0.48002400120006,0.10550552588079838
0.48502425121256065,0.10658101368135492
0.49002450122506125,0.10765604071901046
0.4950247512375619,0.1087306077192522
0.5000250012500626,0.10980471540695903
0.5050252512625631,0.11087836450639207
0.5100255012750637,0.1119515557411858
0.5150257512875643,0.11302428983433811
0.520026001300065,0.11409656750819998
0.5250262513125656,0.11516838948446535
0.5300265013250662,0.11623975648416048
0.5350267513375668,0.11731066922763272
0.5400270013500675,0.1183811284345397
0.5450272513625681,0.11945113482383715
0.5500275013750687,0.12052068911376737
0.5550277513875693,0.12158979202184725
0.56002800140007,0.1226584442648554
0.5650282514125706,0.12372664655881967
0.5700285014250712,0.1247943996190042
0.5750287514375719,0.1258617041598961
0.5800290014500725,0.12692856089519183
0.5850292514625731,0.12799497053778364
0.5900295014750737,0.12906093379974534
0.5950297514875744,0.13012645139231818
0.600030001500075,0.13119152402589612
0.6050302515125756,0.13225615241001112
0.6100305015250762,0.13332033725331824
0.6150307515375769,0.13438407926358006
0.6200310015500775,0.1354473791476518
0.6250312515625781,0.13651023761146472
0.6300315015750787,0.13757265536001115
0.6350317515875794,0.13863463309732746
0.64003200160008,0.1396961715264785
0.6450322516125806,0.14075727134954008
0.6500325016250813,0.1418179332675829
0.6550327516375819,0.14287815798065565
0.6600330016500825,0.14393794618776715
0.6650332516625831,0.14499729858686936
0.6700335016750838,0.14605621587483972
0.6750337516875844,0.14711469874746352
0.680034001700085,0.14817274789941606
0.6850342517125856,0.14923036402424342
0.6900345017250863,0.15028754781434608
0.6950347517375869,0.1513442999609586
0.7000350017500875,0.15240062115413225
0.7050352517625881,0.153456512082715
0.7100355017750888,0.15451197343433398
0.7150357517875894,0.15556700589537492
0.72003600180009,0.1566216101509637
0.7250362518125907,0.15767578688494707
0.7300365018250913,0.15872953677987206
0.7350367518375919,0.15978286051696736
0.7400370018500925,0.16083575877612274
0.7450372518625932,0.1618882322358693
0.7500375018750938,0.1629402815733592
0.7550377518875944,0.1639919074643457
0.760038001900095,0.1650431105831623
0.7650382519125957,0.16609389160270244
0.7700385019250963,0.1671442511943992
0.7750387519375969,0.1681941900282039
0.7800390019500975,0.16924370877256595
0.7850392519625982,0.1702928080944108
0.7900395019750988,0.17134148865912
0.7950397519875994,0.17238975113050997
0.8000400020001,0.17343759617080928
