0.0,0.0,0.0,0.0
1.5641074596165655e-05,3.928144162865603e-06,0.0,0.0
0.0003128214919233131,7.856288325731205e-05,0.0,0.0
0.0004692322378849696,0.0001178443212047775,2.217162863492695e-11,-1.013156137706861e-10
0.0012512859676932523,0.00031425150685313,1.5966826728791122e-10,-7.362779677902491e-10
0.0013903177418813915,0.00034916833771760254,1.9901882483243644e-10,-9.239544946366868e-10
0.0015641074596165654,0.0003928143753874484,2.5113361216721935e-10,-1.1634649537941672e-09
0.0015641074596165654,0.0003928143753855243,2.4843706403414357e-10,-1.1421957879820732e-09
0.004692322378849696,0.0011784430443559748,1.2463542081217432e-09,-5.743905547230575e-09
0.006256429838466262,0.0015712570107420504,4.0187556335568366e-09,-1.862083100744643e-08
0.014076967136549089,0.003535326432397764,2.240558849644406e-08,-1.1055479548280692e-07
0.015467284878430479,0.003884494115493482,2.9015286985653337e-08,-1.4893842270673811e-07
0.01720518205578222,0.004320953627734333,3.528287263997863e-08,-1.7940489953876538e-07
0.01720518205578222,0.004320953626850366,3.2568666291909416e-08,-1.580847037752006e-07
0.048487331248113524,0.012177223929326578,1.5598697512487314e-07,-7.726131570532362e-07
0.06412840584427917,0.016105322086179305,5.006141288561308e-07,-2.579954411952387e-06
0.14233377882510745,0.03574574540600127,4.491096115069593e-06,-2.894869380447804e-05
0.15623695624392134,0.03923734090870808,7.456824869418312e-06,-5.0606663527016056e-05
0.17361592801743875,0.04360183629065563,8.600362656140721e-06,-5.770869194842561e-05
0.17361592801743875,0.043601846189521135,5.71010473311384e-06,-3.588106606574167e-05
0.3094439744381998,0.07771314336423885,1.6598381374925864e-05,-0.0001088486721329285
0.37735799764858036,0.09476767910934278,3.654197952809108e-05,-0.0002532931343669953
0.7169281137004831,0.1800227905543901,0.0002752895876113566,-0.002271148371696789
0.7772961343319325,0.19516628905438266,0.0004940817005216822,-0.003994211965266355
0.8527561601212442,0.2141082781621028,0.0005657930351658366,-0.004552863763505808
