time,angle
0.0,0.0
0.005000250012500625,0.01242715878999051
0.01000050002500125,0.024848521648986682
0.015000750037501875,0.037264113805078124
0.0200010000500025,0.049673960406789085
0.025001250062503123,0.062078086537928276
0.03000150007500375,0.07447651720795771
0.03500175008750438,0.08686927734927112
0.040002000100005,0.09925639181713453
0.04500225011250562,0.11163788538962707
0.05000250012500625,0.12401378276758229
0.05500275013750688,0.13638410857452923
0.0600030001500075,0.1487488873566348
0.06500325016250813,0.16110814358264558
0.07000350017500875,0.173461901643831
0.07500375018750938,0.18581018585392564
0.08000400020001,0.19815302044907276
0.08500425021251062,0.21049042958776895
0.09000450022501125,0.22282243735080665
0.09500475023751187,0.23514906774121916
0.1000050002500125,0.24747034468422613
0.10500525026251313,0.25978629202717773
0.11000550027501375,0.27209693353950054
0.11500575028751438,0.2844022929126437
0.120006000300015,0.29670239376002483
0.12500625031251564,0.30899725961697627
0.13000650032501626,0.3212869139406928
0.13500675033751688,0.33357138109311596
0.1400070003500175,0.3458506874253232
0.14500725036251813,0.35812485626446294
0.15000750037501875,0.3703939106239792
0.15500775038751938,0.38265787343439284
0.16000800040002,0.39491676754326005
0.16500825041252062,0.40717061571513985
0.17000850042502125,0.41941944063155695
0.17500875043752187,0.431663264890966
0.1800090004500225,0.4439021110087195
0.18500925046252312,0.4561360014170295
0.19000950047502374,0.4683649584649366
0.19500975048752436,0.480589004418275
0.200010000500025,0.4928081614596408
0.20501025051252564,0.5050224516883571
0.21001050052502626,0.5172318971204435
0.21501075053752688,0.5294365196885845
0.2200110005500275,0.5416363412420963
0.22501125056252813,0.5538313835468972
0.23001150057502875,0.566021668285477
0.23501175058752938,0.5782072170568664
0.24001200060003,0.5903880513766068
0.24501225061253062,0.6025641926767222
0.2500125006250313,0.6147356623056899
0.25501275063753187,0.6269024815284113
0.2600130006500325,0.6390646715261845
0.2650132506625331,0.651222253396676
0.27001350067503377,0.6633752481538955
0.27501375068753436,0.6755236767281664
0.280014000700035,0.6876675599661007
0.2850142507125356,0.6998069186305748
0.29001450072503626,0.711941773400699
0.29501475073753686,0.7240721448717988
0.3000150007500375,0.7361980535553856
0.3050152507625381,0.7483195198791337
0.31001550077503875,0.7604365641868578
0.31501575078753935,0.7725492067384871
0.32001600080004,0.7846574677100457
0.32501625081254065,0.7967613671936242
0.33001650082504125,0.8088609251973666
0.3350167508375419,0.8209561616454389
0.3400170008500425,0.8330470963780138
0.34501725086254315,0.8451337491512495
0.35001750087504374,0.8572161396372662
0.3550177508875444,0.8692942874241282
0.360018000900045,0.8813682120158246
0.36501825091254564,0.8934379328322494
0.37001850092504623,0.9055034692091811
0.3750187509375469,0.9175648403982677
0.3800190009500475,0.9296220655670074
0.38501925096254813,0.9416751637987298
0.3900195009750487,0.9537241540925789
0.3950197509875494,0.9657690553634984
0.40002000100005,0.977809886442215
0.4050202510125506,0.9898466660752213
0.4100205010250513,1.00187941292476
0.41502075103755187,1.0139081455688104
0.4200210010500525,1.0259328825010736
0.4250212510625531,1.0379536421309592
0.43002150107505377,1.0499704427835692
0.43502175108755436,1.0619833026996854
0.440022001100055,1.0739922400357589
0.4450222511125556,1.0859972728638945
0.45002250112505626,1.09799841917184
0.45502275113755686,1.1099956968629754
0.4600230011500575,1.1219891237563018
0.4650232511625581,1.1339787175864275
0.47002350117505876,1.1459644960035615
0.47502375118755935,1.1579464765735017
0.48002400120006,1.1699246767776246
0.48502425121256065,1.1818991140128805
0.49002450122506125,1.1938698055917791
0.4950247512375619,1.2058367687423825
0.5000250012500626,1.2178000206083048
0.5050252512625631,1.2297595782486916
0.5100255012750637,1.2417154586382229
0.5150257512875643,1.2536676786671068
0.520026001300065,1.265616255141066
0.5250262513125656,1.277561204781339
0.5300265013250662,1.289502544224672
0.5350267513375668,1.3014402900233135
0.5400270013500675,1.313374458645012
0.5450272513625681,1.3253050664730115
0.5500275013750687,1.337232129806043
0.5550277513875693,1.3491556648583316
0.56002800140007,1.3610756877595849
