    1   13   11    0       0.000       0.000       0.000
### Wave Heading (deg) ###
       0.000
      30.000
      60.000
      90.000
     120.000
     150.000
     180.000
     210.000
     240.000
     270.000
     300.000
     330.000
     360.000
### Scaling Factor ###
    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01
### Heading :       0.000 (deg) ###
0.350	6.467000	-1.733000	0.000000	0.000000	0.000000	-88.400000
0.400	8.296000	-1.314000	0.000000	0.000000	0.000000	-168.300000
0.450	11.180000	-0.734900	0.000000	0.000000	0.000000	-119.000000
0.500	9.629000	-2.073000	0.000000	0.000000	0.000000	-215.300000
0.550	8.487000	-1.756000	0.000000	0.000000	0.000000	-171.700000
0.600	6.263000	-2.734000	0.000000	0.000000	0.000000	-209.800000
0.650	5.144000	-1.019000	0.000000	0.000000	0.000000	-138.600000
0.700	8.550000	-0.306200	0.000000	0.000000	0.000000	-56.790000
0.750	14.700000	0.046230	0.000000	0.000000	0.000000	-12.590000
0.800	18.140000	-0.220800	0.000000	0.000000	0.000000	-38.460000
0.850	14.670000	-0.581400	0.000000	0.000000	0.000000	-78.720000
### Heading :      30.000 (deg) ###
0.350	6.220000	-1.346000	0.000000	0.000000	0.000000	1992.000000
0.400	0.803300	-6.157000	0.000000	0.000000	0.000000	4094.000000
0.450	-34.780000	-13.350000	0.000000	0.000000	0.000000	-1527.000000
0.500	-26.510000	-13.340000	0.000000	0.000000	0.000000	-6103.000000
0.550	-18.740000	-11.340000	0.000000	0.000000	0.000000	-6430.000000
0.600	-15.410000	-2.669000	0.000000	0.000000	0.000000	-5857.000000
0.650	-17.330000	26.260000	0.000000	0.000000	0.000000	-3757.000000
0.700	-20.920000	83.190000	0.000000	0.000000	0.000000	-994.100000
0.750	-19.240000	158.800000	0.000000	0.000000	0.000000	1255.000000
0.800	-8.399000	217.400000	0.000000	0.000000	0.000000	1773.000000
0.850	2.036000	241.900000	0.000000	0.000000	0.000000	723.000000
### Heading :      60.000 (deg) ###
0.350	-1.658000	-0.799600	0.000000	0.000000	0.000000	2223.000000
0.400	-30.530000	2.082000	0.000000	0.000000	0.000000	-1393.000000
0.450	-18.320000	4.904000	0.000000	0.000000	0.000000	-3695.000000
0.500	-12.280000	5.165000	0.000000	0.000000	0.000000	-3602.000000
0.550	-10.680000	1.752000	0.000000	0.000000	0.000000	-3796.000000
0.600	-11.750000	2.361000	0.000000	0.000000	0.000000	-4247.000000
0.650	-12.370000	5.333000	0.000000	0.000000	0.000000	-4905.000000
0.700	-13.720000	20.360000	0.000000	0.000000	0.000000	-5576.000000
0.750	-15.790000	53.490000	0.000000	0.000000	0.000000	-6087.000000
0.800	-17.890000	110.400000	0.000000	0.000000	0.000000	-6286.000000
0.850	-19.390000	194.500000	0.000000	0.000000	0.000000	-5824.000000
### Heading :      90.000 (deg) ###
0.350	16.660000	11.530000	0.000000	0.000000	0.000000	399.700000
