    1   13   11    0       0.000       0.000       0.000
### Wave Heading (deg) ###
       0.000
      30.000
      60.000
      90.000
     120.000
     150.000
     180.000
     210.000
     240.000
     270.000
     300.000
     330.000
     360.000
### Scaling Factor ###
    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01
### Heading :       0.000 (deg) ###
0.350	5.742000	-0.560300	0.000000	0.000000	0.000000	-14.450000
0.400	8.153000	-0.793100	0.000000	0.000000	0.000000	-77.600000
0.450	10.130000	-1.109000	0.000000	0.000000	0.000000	-31.880000
0.500	10.880000	-1.498000	0.000000	0.000000	0.000000	-25.970000
0.550	10.060000	-1.545000	0.000000	0.000000	0.000000	-46.810000
0.600	8.599000	-1.449000	0.000000	0.000000	0.000000	-69.760000
0.650	7.644000	-0.838500	0.000000	0.000000	0.000000	-66.910000
0.700	11.170000	-0.175100	0.000000	0.000000	0.000000	-28.340000
0.750	18.820000	0.285900	0.000000	0.000000	0.000000	7.834000
0.800	26.170000	0.141300	0.000000	0.000000	0.000000	-8.205000
0.850	27.770000	-0.363500	0.000000	0.000000	0.000000	-65.110000
### Heading :      30.000 (deg) ###
0.350	4.339000	-0.426400	0.000000	0.000000	0.000000	2212.000000
0.400	-18.560000	-4.774000	0.000000	0.000000	0.000000	936.200000
0.450	-13.570000	-2.398000	0.000000	0.000000	0.000000	-3708.000000
0.500	-6.090000	-4.148000	0.000000	0.000000	0.000000	-4267.000000
0.550	-2.759000	-7.675000	0.000000	0.000000	0.000000	-4777.000000
0.600	-1.190000	-8.776000	0.000000	0.000000	0.000000	-5234.000000
0.650	-1.223000	1.813000	0.000000	0.000000	0.000000	-4862.000000
0.700	-1.033000	35.820000	0.000000	0.000000	0.000000	-3473.000000
0.750	1.049000	98.120000	0.000000	0.000000	0.000000	-944.500000
0.800	6.764000	167.900000	0.000000	0.000000	0.000000	1583.000000
0.850	15.650000	209.700000	0.000000	0.000000	0.000000	2543.000000
### Heading :      60.000 (deg) ###
0.350	-5.221000	0.739200	0.000000	0.000000	0.000000	2103.000000
0.400	-26.000000	4.984000	0.000000	0.000000	0.000000	-2282.000000
0.450	-13.400000	6.525000	0.000000	0.000000	0.000000	-2764.000000
0.500	-9.222000	7.406000	0.000000	0.000000	0.000000	-2717.000000
0.550	-6.994000	7.094000	0.000000	0.000000	0.000000	-2858.000000
0.600	-4.453000	5.806000	0.000000	0.000000	0.000000	-3258.000000
0.650	-0.475800	6.751000	0.000000	0.000000	0.000000	-3797.000000
0.700	6.405000	24.560000	0.000000	0.000000	0.000000	-4720.000000
0.750	20.490000	72.870000	0.000000	0.000000	0.000000	-6368.000000
0.800	45.260000	156.600000	0.000000	0.000000	0.000000	-8656.000000
0.850	69.590000	282.500000	0.000000	0.000000	0.000000	-10430.000000
### Heading :      90.000 (deg) ###
0.350	10.160000	5.709000	0.000000	0.000000	0.000000	-35.870000
0.400	3.475000	3.013000	0.000000	0.000000	0.000000	-219.800000
0.450	1.396000	1.356000	0.000000	0.000000	0.000000	-231.300000
0.500	0.705700	1.251000	0.000000	0.000000	0.000000	-188.800000
0.550	0.019940	2.238000	0.000000	0.000000	0.000000	-151.400000
0.600	-1.388000	7.375000	0.000000	0.000000	0.000000	-45.150000
0.650	-4.006000	22.210000	0.000000	0.000000	0.000000	239.000000
0.700	-8.817000	63.470000	0.000000	0.000000	0.000000	917.500000
0.750	-17.050000	167.600000	0.000000	0.000000	0.000000	2490.000000
0.800	-29.730000	386.400000	0.000000	0.000000	0.000000	4359.000000
0.850	-41.050000	711.100000	0.000000	0.000000	0.000000	4615.000000
### Heading :     120.000 (deg) ###
0.350	22.850000	2.882000	0.000000	0.000000	0.000000	2223.000000
0.400	3.747000	-7.279000	0.000000	0.000000	0.000000	1218.000000
0.450	2.131000	-13.810000	0.000000	0.000000	0.000000	314.500000
0.500	-1.814000	-19.520000	0.000000	0.000000	0.000000	-714.800000
0.550	-15.020000	-14.500000	0.000000	0.000000	0.000000	-1626.000000
0.600	-50.330000	25.190000	0.000000	0.000000	0.000000	-1658.000000
0.650	-130.900000	158.000000	0.000000	0.000000	0.000000	2193.000000
0.700	-226.400000	412.800000	0.000000	0.000000	0.000000	13340.000000
0.750	-241.300000	643.000000	0.000000	0.000000	0.000000	22610.000000
0.800	-186.800000	729.600000	0.000000	0.000000	0.000000	21740.000000
0.850	-130.000000	714.000000	0.000000	0.000000	0.000000	17010.000000
### Heading :     150.000 (deg) ###
0.350	8.987000	-1.885000	0.000000	0.000000	0.000000	2123.000000
0.400	6.969000	-7.449000	0.000000	0.000000	0.000000	999.900000
0.450	3.431000	-10.320000	0.000000	0.000000	0.000000	463.900000
0.500	-23.760000	-2.930000	0.000000	0.000000	0.000000	705.600000
0.550	-80.960000	27.700000	0.000000	0.000000	0.000000	2145.000000
0.600	-198.800000	101.400000	0.000000	0.000000	0.000000	6075.000000
0.650	-269.100000	184.400000	0.000000	0.000000	0.000000	10470.000000
0.700	-184.900000	196.500000	0.000000	0.000000	0.000000	10670.000000
0.750	-88.200000	181.500000	0.000000	0.000000	0.000000	7620.000000
0.800	-47.850000	189.100000	0.000000	0.000000	0.000000	4914.000000
0.850	-34.720000	206.800000	0.000000	0.000000	0.000000	3262.000000
### Heading :     180.000 (deg) ###
0.350	6.511000	0.174800	0.000000	0.000000	0.000000	-37.220000
0.400	10.210000	0.302200	0.000000	0.000000	0.000000	-52.880000
0.450	1.860000	0.663900	0.000000	0.000000	0.000000	-47.590000
0.500	-38.330000	1.555000	0.000000	0.000000	0.000000	17.740000
0.550	-115.300000	2.682000	0.000000	0.000000	0.000000	98.940000
0.600	-222.800000	2.185000	0.000000	0.000000	0.000000	92.010000
0.650	-213.000000	1.258000	0.000000	0.000000	0.000000	42.070000
0.700	-103.500000	0.518500	0.000000	0.000000	0.000000	20.500000
0.750	-52.310000	0.134400	0.000000	0.000000	0.000000	10.800000
0.800	-38.700000	-0.014670	0.000000	0.000000	0.000000	12.710000
0.850	-33.120000	-0.022490	0.000000	0.000000	0.000000	12.560000
### Heading :     210.000 (deg) ###
0.350	9.273000	1.947000	0.000000	0.000000	0.000000	-2163.000000
0.400	7.084000	7.674000	0.000000	0.000000	0.000000	-1063.000000
0.450	3.383000	10.850000	0.000000	0.000000	0.000000	-538.300000
0.500	-23.980000	4.640000	0.000000	0.000000	0.000000	-695.900000
0.550	-81.290000	-24.230000	0.000000	0.000000	0.000000	-2037.000000
0.600	-199.100000	-97.200000	0.000000	0.000000	0.000000	-5868.000000
0.650	-269.500000	-181.000000	0.000000	0.000000	0.000000	-10340.000000
0.700	-185.200000	-194.400000	0.000000	0.000000	0.000000	-10600.000000
0.750	-88.380000	-180.300000	0.000000	0.000000	0.000000	-7561.000000
0.800	-47.820000	-188.500000	0.000000	0.000000	0.000000	-4889.000000
0.850	-34.570000	-206.400000	0.000000	0.000000	0.000000	-3234.000000
### Heading :     240.000 (deg) ###
0.350	23.280000	-3.285000	0.000000	0.000000	0.000000	-2188.000000
0.400	4.234000	6.887000	0.000000	0.000000	0.000000	-1195.000000
0.450	2.381000	13.330000	0.000000	0.000000	0.000000	-301.400000
0.500	-1.711000	19.020000	0.000000	0.000000	0.000000	731.600000
0.550	-15.050000	14.320000	0.000000	0.000000	0.000000	1648.000000
