    1   13   11    0       0.000       0.000       0.000
### Wave Heading (deg) ###
       0.000
      30.000
      60.000
      90.000
     120.000
     150.000
     180.000
     210.000
     240.000
     270.000
     300.000
     330.000
     360.000
### Scaling Factor ###
    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01    0.10000E+01
### Heading :       0.000 (deg) ###
0.350	5.837000	-0.792400	0.000000	0.000000	0.000000	-30.820000
0.400	8.105000	-1.193000	0.000000	0.000000	0.000000	-112.500000
0.450	9.801000	-1.526000	0.000000	0.000000	0.000000	-155.400000
0.500	10.170000	-2.122000	0.000000	0.000000	0.000000	-109.000000
0.550	9.021000	-2.428000	0.000000	0.000000	0.000000	-143.000000
0.600	7.296000	-2.425000	0.000000	0.000000	0.000000	-165.600000
0.650	6.449000	-1.464000	0.000000	0.000000	0.000000	-131.100000
0.700	9.876000	-0.649800	0.000000	0.000000	0.000000	-67.030000
0.750	16.990000	-0.032180	0.000000	0.000000	0.000000	-11.020000
0.800	22.350000	-0.344600	0.000000	0.000000	0.000000	-41.570000
0.850	21.070000	-1.092000	0.000000	0.000000	0.000000	-121.900000
### Heading :      30.000 (deg) ###
0.350	5.402000	-0.862000	0.000000	0.000000	0.000000	2061.000000
0.400	-9.058000	-7.490000	0.000000	0.000000	0.000000	3368.000000
0.450	-24.620000	-8.067000	0.000000	0.000000	0.000000	-3849.000000
0.500	-14.030000	-8.090000	0.000000	0.000000	0.000000	-5177.000000
0.550	-9.157000	-10.750000	0.000000	0.000000	0.000000	-5551.000000
0.600	-7.138000	-10.690000	0.000000	0.000000	0.000000	-5727.000000
0.650	-7.943000	8.221000	0.000000	0.000000	0.000000	-4514.000000
0.700	-9.269000	52.440000	0.000000	0.000000	0.000000	-2286.000000
0.750	-7.984000	123.200000	0.000000	0.000000	0.000000	711.500000
0.800	-0.050970	192.400000	0.000000	0.000000	0.000000	2730.000000
0.850	9.266000	226.600000	0.000000	0.000000	0.000000	2385.000000
### Heading :      60.000 (deg) ###
0.350	-2.868000	0.038280	0.000000	0.000000	0.000000	2183.000000
0.400	-29.600000	3.441000	0.000000	0.000000	0.000000	-2012.000000
0.450	-16.070000	5.151000	0.000000	0.000000	0.000000	-3240.000000
0.500	-11.040000	5.034000	0.000000	0.000000	0.000000	-3236.000000
0.550	-8.659000	3.302000	0.000000	0.000000	0.000000	-3437.000000
0.600	-6.255000	6.808000	0.000000	0.000000	0.000000	-3748.000000
0.650	-6.593000	2.271000	0.000000	0.000000	0.000000	-4573.000000
0.700	-6.652000	15.630000	0.000000	0.000000	0.000000	-5519.000000
0.750	-2.304000	47.890000	0.000000	0.000000	0.000000	-6494.000000
0.800	5.250000	112.800000	0.000000	0.000000	0.000000	-7381.000000
0.850	16.080000	212.200000	0.000000	0.000000	0.000000	-8113.000000
### Heading :      90.000 (deg) ###
0.350	12.640000	8.000000	0.000000	0.000000	0.000000	39.990000
0.400	4.050000	3.521000	0.000000	0.000000	0.000000	-253.100000
0.450	1.855000	1.757000	0.000000	0.000000	0.000000	-232.000000
0.500	1.052000	1.648000	0.000000	0.000000	0.000000	-192.300000
0.550	-0.218900	3.894000	0.000000	0.000000	0.000000	-162.500000
0.600	-2.465000	11.830000	0.000000	0.000000	0.000000	-85.080000
0.650	-4.783000	25.210000	0.000000	0.000000	0.000000	57.760000
0.700	-9.269000	67.300000	0.000000	0.000000	0.000000	668.100000
0.750	-17.870000	173.800000	0.000000	0.000000	0.000000	2172.000000
0.800	-30.670000	392.300000	0.000000	0.000000	0.000000	3751.000000
0.850	-41.550000	708.600000	0.000000	0.000000	0.000000	3558.000000
### Heading :     120.000 (deg) ###
0.350	16.700000	2.038000	0.000000	0.000000	0.000000	2034.000000
0.400	4.060000	-8.304000	0.000000	0.000000	0.000000	826.700000
0.450	2.083000	-16.250000	0.000000	0.000000	0.000000	-258.500000
0.500	-3.611000	-22.020000	0.000000	0.000000	0.000000	-1470.000000
0.550	-22.260000	-14.040000	0.000000	0.000000	0.000000	-2965.000000
0.600	-72.640000	44.840000	0.000000	0.000000	0.000000	-2511.000000
0.650	-177.100000	230.900000	0.000000	0.000000	0.000000	4281.000000
0.700	-257.600000	535.800000	0.000000	0.000000	0.000000	20150.000000
0.750	-226.600000	711.800000	0.000000	0.000000	0.000000	25690.000000
0.800	-162.800000	742.700000	0.000000	0.000000	0.000000	21290.000000
0.850	-111.800000	705.300000	0.000000	0.000000	0.000000	16110.000000
### Heading :     150.000 (deg) ###
0.350	7.349000	-3.280000	0.000000	0.000000	0.000000	1504.000000
0.400	7.179000	-9.241000	0.000000	0.000000	0.000000	452.200000
0.450	-5.298000	-11.030000	0.000000	0.000000	0.000000	-79.850000
0.500	-46.000000	10.350000	0.000000	0.000000	0.000000	298.900000
0.550	-138.600000	52.430000	0.000000	0.000000	0.000000	1662.000000
0.600	-289.500000	178.600000	0.000000	0.000000	0.000000	8610.000000
0.650	-300.300000	248.900000	0.000000	0.000000	0.000000	13710.000000
0.700	-154.200000	214.000000	0.000000	0.000000	0.000000	11490.000000
0.750	-71.000000	183.600000	0.000000	0.000000	0.000000	7481.000000
0.800	-41.860000	189.200000	0.000000	0.000000	0.000000	5129.000000
0.850	-32.450000	205.100000	0.000000	0.000000	0.000000	3789.000000
### Heading :     180.000 (deg) ###
0.350	7.393000	-0.003100	0.000000	0.000000	0.000000	-56.710000
